model,target,MSE,RMSE,MAE,MAPE,SMAPE,R2
XGBoost,cpu_request_sum,85916.21875,293.1146853195861,138.8594512939453,64.61275456235262,120.5943080808859,0.3129202127456665
XGBoost,memory_request_sum,2076903.4215638617,1441.1465649141526,702.0731706221899,70.41663374163167,131.15292124328136,0.34458202120858983
XGBoost,duration_minutes_mean,9555933.311860144,3091.2672663262465,1135.5935488304988,573.7166558553365,148.71756864729667,-0.11219262754049852
XGBoost,job_count,19.183900833129883,4.3799430171099125,2.236255168914795,49.60063171968084,95.18433924957907,0.3950880169868469
XGBoost,batch_count,10.173892974853516,3.1896540525350887,1.7076767683029175,44.88179916354324,110.18245065338228,0.35614991188049316
XGBoost,interactive_count,3.06770396232605,1.7514862152829094,0.8593297004699707,61.15644872070304,159.29936636363223,0.39147740602493286
