model,target,MSE,RMSE,MAE,MAPE,SMAPE,R2
TwoStage_XGBoost,cpu_request_sum,8172.850029750944,90.40381645567263,57.46312182479434,91.85449905326054,133.72096726081276,0.4871057689673478
TwoStage_XGBoost,memory_request_sum,199976.3856785024,447.1871931065361,289.8499192661709,89.87252615922563,134.02254200464373,0.5026517733744945
TwoStage_XGBoost,duration_minutes_mean,6944602.841663799,2635.261437061568,760.2853094055547,4841.463890049636,162.84307698496784,-0.010115013525995087
TwoStage_XGBoost,job_count,2.4788260909140325,1.5744288141780283,1.1226126940713987,61.67997883764308,130.93111402888812,0.3957664712795248
TwoStage_XGBoost,batch_count,1.7225228050513441,1.3124491628445438,0.8667754191491339,44.115165348729754,142.74426671676517,0.2371647932523615
TwoStage_XGBoost,interactive_count,0.4918448177822376,0.7013164890277696,0.38428225872727734,57.38300962805075,169.1021186352407,0.4162386731422084
