scenario,slot,time,demand,served_load,active_servers,PIT_W,Pcool_W,Ptot_W,PUE,COP
high_energy_cost_50pct,76,19:00,0.0,12.261600000000044,23,16.12426208000001,5.419625048736737,23.043887128736745,1.4291436727091906,2.6756
high_energy_cost_50pct,77,19:15,0.0,12.363200000000006,24,16.73537208,5.625186044401257,23.86055812440126,1.4257560579078117,2.6756
high_energy_cost_50pct,78,19:30,0.0,12.261600000000044,24,16.706162080000013,5.615360584691288,23.8215226646913,1.4259123400466425,2.6756
high_energy_cost_50pct,79,19:45,0.0,12.058400000000006,24,16.64774208,5.595709665271343,23.743451745271344,1.426226549592925,2.6756
high_energy_cost_50pct,80,20:00,0.0,12.109199999999987,24,16.662347079999993,5.600622395126326,23.76296947512632,1.4261477906464501,2.6756
high_energy_cost_50pct,81,20:15,0.0,11.956899999999933,24,16.669384789999977,5.603264600538193,23.77264939053817,1.4261263801888757,2.6756
high_energy_cost_50pct,82,20:30,0.0,12.7693000000003,24,16.835195630000083,5.658672430258662,23.993868060258745,1.4252206263348677,2.6756
high_energy_cost_50pct,83,20:45,0.0,12.210799999999495,24,16.691557079999853,5.610447854836252,23.802004934836106,1.4259906862347869,2.6756
high_energy_cost_50pct,84,21:00,0.0,12.038999999999419,23,16.06026457999983,5.3980980080729,22.95836258807273,1.4295133479097997,2.6756
high_energy_cost_50pct,85,21:15,0.0,11.347600000000625,22,15.27958708000018,5.135499058304742,21.915086138304922,1.4342721451543743,2.6756
high_energy_cost_50pct,86,21:30,0.0,10.4608,21,14.442732079999997,4.8540035059052205,20.796735585905218,1.439944705109092,2.6756
high_energy_cost_50pct,87,21:45,0.0,9.546800000000001,20,13.598057079999998,4.569877515473165,19.667934595473163,1.4463782935873046,2.6756
high_energy_cost_50pct,88,22:00,0.0,9.546800000000001,19,13.01615708,4.374141979518612,18.89029905951861,1.4512961808477662,2.6756
high_energy_cost_50pct,89,22:15,0.0,9.2421,19,12.97937979,4.362045995365527,18.841425785365526,1.4516429976016232,2.6756
high_energy_cost_50pct,90,22:30,0.0,9.2421,19,12.97937979,4.362045995365527,18.841425785365526,1.4516429976016232,2.6756
high_energy_cost_50pct,91,22:45,0.0,8.023499999999473,16,10.88333228999985,3.656991895350526,16.040324185350375,1.473843098596652,2.6756
high_energy_cost_50pct,92,23:00,0.0,6.804699999999485,13,8.71947312999985,2.9287612888323604,13.14823441883221,1.5079161576397262,2.6756
high_energy_cost_50pct,93,23:15,0.0,6.3985,13,8.67044479,2.9126359564957394,13.083080746495739,1.5089284417778686,2.6756
high_energy_cost_50pct,94,23:30,0.0,4.7735,11,7.039457289999999,2.364015553595457,10.903472843595456,1.548908160730592,2.6756
high_energy_cost_50pct,95,23:45,0.0,5.1796999999990305,11,7.0884856299997185,2.3801408859320343,10.968626515931753,1.547386436040809,2.6756
