scenario,slot,time,demand,served_load,active_servers,PIT_W,Pcool_W,Ptot_W,PUE,COP
reduced_capacity_10pct,58,14:30,0.0,7.289199999999078,14,9.464102279995558,3.1793613045283315,14.14346358452389,1.494432664196707,2.6756
reduced_capacity_10pct,59,14:45,0.0,8.28549999999887,16,10.914338529995497,3.667181840109116,16.081520370104613,1.4734306001145492,2.6756
reduced_capacity_10pct,60,15:00,0.0,8.480699999998528,17,11.552358529995399,3.8817946372386984,16.934153167234097,1.4658611160019843,2.6756
reduced_capacity_10pct,61,15:15,0.0,8.398699999998566,16,11.33595488999541,3.811056558602136,16.647011448597546,1.4685142636981936,2.6756
reduced_capacity_10pct,62,15:30,0.0,8.09389999999868,15,10.666424889995444,3.585844643517678,15.752269533513122,1.4768087429451584,2.6756
reduced_capacity_10pct,63,15:45,0.0,7.687699999998781,15,10.549642389995473,3.5465621461339243,15.596204536129397,1.478363337786665,2.6756
reduced_capacity_10pct,64,16:00,0.0,7.687699999998781,15,10.549642389995473,3.5465621461339243,15.596204536129397,1.478363337786665,2.6756
reduced_capacity_10pct,65,16:15,0.0,7.640799999999185,15,10.536158639995588,3.542026574673356,15.578185214668943,1.4785450510904103,2.6756
reduced_capacity_10pct,66,16:30,0.0,7.105599999999384,15,10.382288639994657,3.4902688380906017,15.372557478085259,1.4806521000453683,2.6756
reduced_capacity_10pct,67,16:45,0.0,8.207299999999549,15,10.699027389995361,3.596811249138824,15.795838639134185,1.476380802044197,2.6756
reduced_capacity_10pct,68,17:00,0.0,6.71879999999916,14,9.689183639995573,3.2571269259964204,14.446310565991993,1.4909729346401979,2.6756
reduced_capacity_10pct,69,17:15,0.0,6.71879999999916,14,9.689183639995573,3.2571269259964204,14.446310565991993,1.4909729346401979,2.6756
reduced_capacity_10pct,70,17:30,0.0,7.820099999999766,15,10.587707389999933,3.5593661900881823,15.647073580088115,1.4778528536656332,2.6756
reduced_capacity_10pct,71,17:45,0.0,6.87870000000029,16,10.898954890000175,3.6640614920766037,16.06301638207678,1.4738125392935286,2.6756
reduced_capacity_10pct,72,18:00,0.0,7.597499999999936,16,11.105609890000073,3.733574685379006,16.33918457537908,1.4712550447221744,2.6756
reduced_capacity_10pct,73,18:15,0.0,8.816400000000012,17,12.037943640000094,4.047186725669043,17.585130365669137,1.460808497826544,2.6756
reduced_capacity_10pct,74,18:30,0.0,10.535000000000391,19,13.695841140000141,4.604858930034432,19.800700070034573,1.44574545423169,2.6756
reduced_capacity_10pct,75,18:45,0.0,10.332000000000644,20,14.21937864000021,4.780962888025188,20.500341528025398,1.441718519989077,2.6756
reduced_capacity_10pct,76,19:00,0.0,12.312400000000107,23,16.534443639979198,5.5596885944017345,23.594132234380933,1.4269686206635868,2.6756
reduced_capacity_10pct,77,19:15,0.0,12.312400000001471,24,17.116343640000515,5.755424130363458,24.371767770363974,1.4238886693889279,2.6756
reduced_capacity_10pct,78,19:30,0.0,12.261600000001035,24,17.10173864000039,5.7505114005084295,24.35225004050882,1.423963408232057,2.6756
reduced_capacity_10pct,79,19:45,0.0,12.058400000001452,24,17.04331864000051,5.730860481088527,24.274179121089038,1.4242636445297552,2.6756
reduced_capacity_10pct,80,20:00,0.0,12.109200000000978,24,17.057923640000375,5.735773210943467,24.293696850943842,1.4241883926585164,2.6756
reduced_capacity_10pct,81,20:15,0.0,11.95690000000101,24,17.01413739000032,5.7210446921065525,24.235182082106874,1.424414387082037,2.6756
reduced_capacity_10pct,82,20:30,0.0,11.620900000001484,23,16.724708750000456,5.625742964195101,23.850451714195557,1.4260608104278591,2.6756
reduced_capacity_10pct,83,20:45,0.0,13.093400000000315,23,17.148052500000123,5.7681444348931485,24.41619693489327,1.4238466400130916,2.6756
reduced_capacity_10pct,84,21:00,0.0,11.855400000002192,22,16.21022750000066,5.452685285543655,23.162912785544314,1.4289073232034142,2.6756
reduced_capacity_10pct,85,21:15,0.0,11.062400000001162,20,14.818440000000365,4.984525340110753,21.30296534011112,1.4375983801338463,2.6756
reduced_capacity_10pct,86,21:30,0.0,10.05460000000025,19,13.94679750000001,4.691328206757369,20.13812570675738,1.4439247222709992,2.6756
reduced_capacity_10pct,87,21:45,0.0,9.953000000000223,19,13.917587500000003,4.681502747047393,20.099090247047396,1.4441504497131699,2.6756
reduced_capacity_10pct,88,22:00,0.0,9.546800000000204,18,13.21890500000009,4.446484713709106,19.165389713709196,1.4498469966846017,2.6756
reduced_capacity_10pct,89,22:15,0.0,8.835900000000228,17,12.432621250000066,4.181999971968926,18.114621221968992,1.457023491483656,2.6756
reduced_capacity_10pct,90,22:30,0.0,8.429700000000196,17,12.315838750000083,4.142717474585169,17.95855622458525,1.4581675344348861,2.6756
reduced_capacity_10pct,91,22:45,0.0,8.429700000001503,16,11.733938746239044,3.9469819373655035,17.180920683604548,1.464207463083218,2.6756
reduced_capacity_10pct,92,23:00,0.0,6.398499999999785,13,9.404268753905216,3.1633435037055975,14.067612257610813,1.4958751845292702,2.6756
reduced_capacity_10pct,93,23:15,0.0,6.3985000000001575,13,9.404268750000124,3.1633435023920278,14.067612252392152,1.4958751845955025,2.6756
reduced_capacity_10pct,94,23:30,0.0,4.773500000000029,13,8.937081250000087,3.0061941714008356,13.443275421400923,1.504213181613493,2.6756
reduced_capacity_10pct,95,23:45,0.0,5.1796999999992295,13,9.053863749999856,3.0454766687845236,13.59934041878438,1.5020482740072818,2.6756
